,MA_SLOW,MA_FAST,MA_SIGNAL,Multiple,Sharpe
1947,8,7,4,-1.0,9999.0
1948,8,7,5,-1.0,9999.0
1949,8,7,6,-1.0,9999.0
1950,8,7,7,-1.0,9999.0
1951,8,7,8,-1.0,9999.0
1952,8,7,9,-1.0,9999.0
1953,8,8,1,-1.0,9999.0
1954,8,8,2,-1.0,9999.0
1955,8,8,3,-1.0,9999.0
1956,8,8,4,-1.0,9999.0
1957,8,8,5,-1.0,9999.0
1958,8,8,6,-1.0,9999.0
1959,8,8,7,-1.0,9999.0
1960,8,8,8,-1.0,9999.0
1961,8,8,9,-1.0,9999.0
1962,8,9,1,2.1813484026408427e-61,-1.1908151595759555
1963,8,9,2,1.7683658476702426e-07,-1.0575195803763602
1964,8,9,3,5.659082013186009e-07,-1.0525720405086394
1965,8,9,4,4.360676463533612e-06,-1.0333999271101677
1966,8,9,5,8.480965802014174e-06,-1.0250434705694602
1967,8,9,6,1.7714933080511016e-05,-1.0134818245515451
1968,8,9,7,2.5484901812360545e-05,-1.0070563551449716
1969,8,9,8,-1.0,9999.0
1970,8,9,9,-1.0,9999.0
1971,8,10,1,9.176500245082403e-61,-1.1892626244914253
1972,8,10,2,4.300150548816943e-07,-1.0519770239522694
1973,8,10,3,1.4085492411308947e-06,-1.0448506682979317
1974,8,10,4,4.001525078545991e-06,-1.0347906661266464
1975,8,10,5,1.0905838417024505e-05,-1.0213885815297752
1976,8,10,6,2.499387968890693e-05,-1.007157515364731
1977,8,10,7,6.121667851519008e-05,-0.9875361888750815
1978,8,10,8,-1.0,9999.0
1979,8,10,9,-1.0,9999.0
1980,8,11,1,3.1954194258544486e-60,-1.1881164488782578
1981,8,11,2,4.030854500737765e-07,-1.0528362541610774
1982,8,11,3,2.102635519705269e-06,-1.0409231816922981
1983,8,11,4,4.466572507931849e-06,-1.0337046830168546
1984,8,11,5,1.6356724106575025e-05,-1.014628576774374
1985,8,11,6,4.5351694682750675e-05,-0.9944129118547166
1986,8,11,7,6.266953893234899e-05,-0.9871410799830499
1987,8,11,8,-1.0,9999.0
1988,8,11,9,-1.0,9999.0
1989,8,12,1,8.866148809575029e-60,-1.187029283066561
1990,8,12,2,2.528807200857267e-07,-1.056491327999544
1991,8,12,3,1.876182435728676e-06,-1.0425302558121936
1992,8,12,4,1.0262484336827224e-05,-1.0216929614831436
1993,8,12,5,2.0659181381434306e-05,-1.010584324048891
1994,8,12,6,9.301120236061971e-05,-0.9761787201853407
1995,8,12,7,0.00010973244704041072,-0.9721472490834276
1996,8,12,8,-1.0,9999.0
1997,8,12,9,-1.0,9999.0
1998,8,13,1,2.622245922326119e-59,-1.1860031011483276
1999,8,13,2,2.955322068592883e-07,-1.0556414152575586
2000,8,13,3,3.327073227449233e-06,-1.0361762073607936
2001,8,13,4,8.028369281526837e-06,-1.0257904139529044
2002,8,13,5,3.0032923407787402e-05,-1.0032966934822913
2003,8,13,6,8.135707254329039e-05,-0.9800863236406542
2004,8,13,7,0.00015734998495404006,-0.9614069076089893
2005,8,13,8,-1.0,9999.0
2006,8,13,9,-1.0,9999.0
2007,8,14,1,8.385450177481397e-59,-1.1846232574890032
2008,8,14,2,2.8569480777274396e-07,-1.056066076514727
2009,8,14,3,2.101416178860447e-06,-1.04175522571998
2010,8,14,4,1.4706623125747864e-05,-1.0160731054462186
2011,8,14,5,6.433726072529265e-05,-0.9856115413508367
2012,8,14,6,8.236664565719746e-05,-0.9799046415491833
2013,8,14,7,0.00019114371184818273,-0.9552779525008734
2014,8,14,8,-1.0,9999.0
2015,8,14,9,-1.0,9999.0
2016,8,15,1,2.200669878200908e-58,-1.1835852527271045
2017,8,15,2,4.3226247130061903e-07,-1.0534090147511728
2018,8,15,3,2.5078130196418505e-06,-1.039870029884823
2019,8,15,4,1.3476985995100118e-05,-1.0177168316196348
2020,8,15,5,7.703350390987915e-05,-0.9810258899033274
2021,8,15,6,0.00011782747063253622,-0.9699262538877348
2022,8,15,7,0.00029088300296380187,-0.9407435470508337
2023,8,15,8,-1.0,9999.0
2024,8,15,9,-1.0,9999.0
2025,8,16,1,4.1942649388993664e-58,-1.1828443307425818
2026,8,16,2,6.183955196915517e-07,-1.0507384134903937
2027,8,16,3,5.355248400733399e-06,-1.030347324816015
2028,8,16,4,1.5580854766452497e-05,-1.0152387122785245
2029,8,16,5,6.848284714707272e-05,-0.9842367046584017
2030,8,16,6,0.00013668729803070358,-0.9656532405870126
2031,8,16,7,0.00045399840536350345,-0.9236251609765097
2032,8,16,8,-1.0,9999.0
2033,8,16,9,-1.0,9999.0
2034,8,17,1,9.410144291779636e-58,-1.181996648416952
2035,8,17,2,6.888396819741043e-07,-1.0499656324877538
2036,8,17,3,8.017344668944698e-06,-1.024559529915845
2037,8,17,4,1.6604048984938788e-05,-1.01428674049211
2038,8,17,5,5.174272637517974e-05,-0.9913875384291603
2039,8,17,6,0.0001092818460663278,-0.9724375841029973
2040,8,17,7,0.001076056009008143,-0.8842845960960503
2041,8,17,8,-1.0,9999.0
2042,8,17,9,-1.0,9999.0
2043,8,18,1,1.501129067873904e-57,-1.1815417020025907
2044,8,18,2,5.165567617628657e-07,-1.0523667609157785
2045,8,18,3,8.645073254209955e-06,-1.023523545738623
2046,8,18,4,2.8675349858673396e-05,-1.0036692756228343
2047,8,18,5,6.921029900787216e-05,-0.9842109741668835
2048,8,18,6,0.0001775496471732885,-0.9576581514125969
2049,8,18,7,0.001497413758875672,-0.8670275552308991
2050,8,18,8,-1.0,9999.0
2051,8,18,9,-1.0,9999.0
2052,8,19,1,1.9662993117080907e-57,-1.181196318979071
2053,8,19,2,5.988359730181452e-07,-1.0512918936268503
2054,8,19,3,1.565649336584197e-05,-1.0136879658084628
2055,8,19,4,4.4438557705267354e-05,-0.9940523645307726
2056,8,19,5,7.310186448555946e-05,-0.982844353848228
2057,8,19,6,0.00043019006169700373,-0.9254135922275551
2058,8,19,7,0.0020507743770108284,-0.8491538786390116
2059,8,19,8,-1.0,9999.0
2060,8,19,9,-1.0,9999.0
2061,8,20,1,3.700481198849447e-57,-1.1804648841965826
2062,8,20,2,1.3789712308477107e-06,-1.0438989912914634
2063,8,20,3,2.3021405049757117e-05,-1.0064674409844594
2064,8,20,4,4.4255316577478054e-05,-0.9942330118062414
2065,8,20,5,8.473562548041827e-05,-0.9789467852014337
2066,8,20,6,0.0006523220484108747,-0.9077043491121518
2067,8,20,7,0.002369233204913377,-0.840445669979893
2068,8,20,8,-1.0,9999.0
2069,8,20,9,-1.0,9999.0
2070,8,21,1,4.9463052377242117e-57,-1.1800501340117742
2071,8,21,2,2.1450799527428163e-06,-1.0393814134850228
2072,8,21,3,2.0675418332965546e-05,-1.0086612524950451
2073,8,21,4,3.5724152409779586e-05,-0.999157408840534
2074,8,21,5,0.00015730113799051137,-0.9608991005354725
2075,8,21,6,0.0008861280114518776,-0.8935982193636807
2076,8,21,7,0.00237415550819602,-0.8404165808912383
2077,8,21,8,-1.0,9999.0
2078,8,21,9,-1.0,9999.0
2079,8,22,1,1.0868156718372778e-56,-1.1792453536358256
2080,8,22,2,1.667986100350853e-06,-1.042160083001403
2081,8,22,3,2.3803571006495632e-05,-1.0059589617791043
2082,8,22,4,4.0351710122641923e-05,-0.9964276527227768
2083,8,22,5,0.00023209661746236083,-0.9480134818149122
2084,8,22,6,0.0014354095881898591,-0.8689675374520343
2085,8,22,7,0.0021442112730499017,-0.8466342484685365
2086,8,22,8,-1.0,9999.0
2087,8,22,9,-1.0,9999.0
2088,8,23,1,1.3456571301641138e-56,-1.1790180770968242
2089,8,23,2,1.6352496498562246e-06,-1.0424565241158363
2090,8,23,3,1.5131985753112076e-05,-1.0145767919274276
2091,8,23,4,4.7120832164005364e-05,-0.9928452020159231
2092,8,23,5,0.00038040458618412336,-0.9298396138933738
2093,8,23,6,0.001176549017955519,-0.8795232208260039
2094,8,23,7,0.0025102855868556033,-0.8370945875913618
2095,8,23,8,-1.0,9999.0
2096,8,23,9,-1.0,9999.0
2097,8,24,1,2.579956338774633e-56,-1.178320638173676
2098,8,24,2,1.914968209210574e-06,-1.0408486596076723
2099,8,24,3,1.5699700069540993e-05,-1.014045361446289
2100,8,24,4,4.331726149442592e-05,-0.9948977303858055
2101,8,24,5,0.00035682597645384883,-0.9323796798291872
2102,8,24,6,0.0008295681640823786,-0.8968605965998349
2103,8,24,7,0.0018803340384370686,-0.854482371147284
2104,8,24,8,-1.0,9999.0
2105,8,24,9,-1.0,9999.0
2106,8,25,1,6.3301057645290595e-56,-1.1774266240491604
2107,8,25,2,1.6572477164664467e-06,-1.0424309189982113
2108,8,25,3,1.4618710909124632e-05,-1.0153680751925007
2109,8,25,4,6.092435705351612e-05,-0.9867647913393087
2110,8,25,5,0.00026769271069093187,-0.9430995361792064
2111,8,25,6,0.0006822112259883726,-0.9059734980133611
2112,8,25,7,0.001964369610763333,-0.8522176114301351
2113,8,25,8,-1.0,9999.0
2114,8,25,9,-1.0,9999.0
2115,8,26,1,1.0987935471554555e-55,-1.1768398926912926
2116,8,26,2,3.0743407101356803e-06,-1.0355005580495769
2117,8,26,3,1.0466978381669581e-05,-1.021068149946459
2118,8,26,4,7.20326526612518e-05,-0.9824556687557292
2119,8,26,5,0.00026032413974989334,-0.9441599479680459
2120,8,26,6,0.001250510068418022,-0.8766948086885182
2121,8,26,7,0.002054503153779501,-0.8496157691041967
2122,8,26,8,-1.0,9999.0
2123,8,26,9,-1.0,9999.0
2124,8,27,1,1.285984839931921e-55,-1.176694202412504
2125,8,27,2,3.419412218498325e-06,-1.034252555518789
2126,8,27,3,7.235713091867699e-06,-1.0269025996973598
2127,8,27,4,5.942355756880409e-05,-0.9874083419747451
2128,8,27,5,0.0002136676927520314,-0.951287907145874
2129,8,27,6,0.0013009274311657222,-0.8746054610267076
2130,8,27,7,0.002595277290645935,-0.8354371729247114
2131,8,27,8,-1.0,9999.0
2132,8,27,9,-1.0,9999.0
2133,8,28,1,9.517207226303221e-56,-1.1770865384935663
2134,8,28,2,3.1691542293470865e-06,-1.035227553027369
2135,8,28,3,7.563932521825331e-06,-1.0263512469419824
2136,8,28,4,5.2949689068815595e-05,-0.990460688075351
2137,8,28,5,0.00024543632943843473,-0.9464368917143188
2138,8,28,6,0.0014656205195615667,-0.8683144342441966
2139,8,28,7,0.0017964064649963031,-0.8575399271873683
2140,8,28,8,-1.0,9999.0
2141,8,28,9,-1.0,9999.0
2142,8,29,1,1.1630857759398369e-55,-1.1769048767788406
2143,8,29,2,2.2677886668830245e-06,-1.039185185799898
2144,8,29,3,1.051859251878397e-05,-1.021343219471115
2145,8,29,4,5.592488125414708e-05,-0.9891908543864866
2146,8,29,5,0.00036420688784729054,-0.9318138542717899
2147,8,29,6,0.0018770625624733737,-0.8544881012383898
2148,8,29,7,0.002369673886859896,-0.841177365491054
2149,8,29,8,-1.0,9999.0
2150,8,29,9,-1.0,9999.0
2151,8,30,1,1.6782949982158082e-55,-1.1765507301085552
2152,8,30,2,2.230524008452439e-06,-1.0395539413403998
2153,8,30,3,1.1505229233823253e-05,-1.0198204194620948
2154,8,30,4,6.628782923772841e-05,-0.9849989481944169
2155,8,30,5,0.0005220815859681102,-0.9172133535332174
2156,8,30,6,0.0017837228358599006,-0.85742372993142
2157,8,30,7,0.0019921935234378583,-0.8516266640684784
2158,8,30,8,-1.0,9999.0
2159,8,30,9,-1.0,9999.0
2160,9,1,1,-1.0,9999.0
2161,9,1,2,-1.0,9999.0
2162,9,1,3,-1.0,9999.0
2163,9,1,4,-1.0,9999.0
2164,9,1,5,-1.0,9999.0
2165,9,1,6,-1.0,9999.0
2166,9,1,7,-1.0,9999.0
2167,9,1,8,-1.0,9999.0
2168,9,1,9,-1.0,9999.0
2169,9,2,1,-1.0,9999.0
2170,9,2,2,-1.0,9999.0
2171,9,2,3,-1.0,9999.0
2172,9,2,4,-1.0,9999.0
2173,9,2,5,-1.0,9999.0
2174,9,2,6,-1.0,9999.0
2175,9,2,7,-1.0,9999.0
2176,9,2,8,-1.0,9999.0
2177,9,2,9,-1.0,9999.0
2178,9,3,1,-1.0,9999.0
2179,9,3,2,-1.0,9999.0
2180,9,3,3,-1.0,9999.0
2181,9,3,4,-1.0,9999.0
2182,9,3,5,-1.0,9999.0
2183,9,3,6,-1.0,9999.0
2184,9,3,7,-1.0,9999.0
2185,9,3,8,-1.0,9999.0
2186,9,3,9,-1.0,9999.0
2187,9,4,1,-1.0,9999.0
2188,9,4,2,-1.0,9999.0
2189,9,4,3,-1.0,9999.0
2190,9,4,4,-1.0,9999.0
2191,9,4,5,-1.0,9999.0
2192,9,4,6,-1.0,9999.0
2193,9,4,7,-1.0,9999.0
2194,9,4,8,-1.0,9999.0
2195,9,4,9,-1.0,9999.0
2196,9,5,1,-1.0,9999.0
2197,9,5,2,-1.0,9999.0
2198,9,5,3,-1.0,9999.0
2199,9,5,4,-1.0,9999.0
2200,9,5,5,-1.0,9999.0
2201,9,5,6,-1.0,9999.0
2202,9,5,7,-1.0,9999.0
2203,9,5,8,-1.0,9999.0
2204,9,5,9,-1.0,9999.0
2205,9,6,1,-1.0,9999.0
2206,9,6,2,-1.0,9999.0
2207,9,6,3,-1.0,9999.0
2208,9,6,4,-1.0,9999.0
2209,9,6,5,-1.0,9999.0
2210,9,6,6,-1.0,9999.0
2211,9,6,7,-1.0,9999.0
2212,9,6,8,-1.0,9999.0
2213,9,6,9,-1.0,9999.0
2214,9,7,1,-1.0,9999.0
2215,9,7,2,-1.0,9999.0
2216,9,7,3,-1.0,9999.0
2217,9,7,4,-1.0,9999.0
2218,9,7,5,-1.0,9999.0
2219,9,7,6,-1.0,9999.0
2220,9,7,7,-1.0,9999.0
2221,9,7,8,-1.0,9999.0
2222,9,7,9,-1.0,9999.0
2223,9,8,1,-1.0,9999.0
2224,9,8,2,-1.0,9999.0
2225,9,8,3,-1.0,9999.0
2226,9,8,4,-1.0,9999.0
2227,9,8,5,-1.0,9999.0
2228,9,8,6,-1.0,9999.0
2229,9,8,7,-1.0,9999.0
2230,9,8,8,-1.0,9999.0
2231,9,8,9,-1.0,9999.0
2232,9,9,1,-1.0,9999.0
2233,9,9,2,-1.0,9999.0
2234,9,9,3,-1.0,9999.0
2235,9,9,4,-1.0,9999.0
2236,9,9,5,-1.0,9999.0
2237,9,9,6,-1.0,9999.0
2238,9,9,7,-1.0,9999.0
2239,9,9,8,-1.0,9999.0
2240,9,9,9,-1.0,9999.0
2241,9,10,1,5.533696869929626e-60,-1.1875081955243827
2242,9,10,2,3.426424227800363e-07,-1.0541327105327694
2243,9,10,3,2.1025094417315845e-06,-1.0411070266955795
2244,9,10,4,4.0621961630930885e-06,-1.0350541466226386
2245,9,10,5,1.561850268700417e-05,-1.015630556679636
2246,9,10,6,5.0424539245938433e-05,-0.992013453257791
2247,9,10,7,8.637762673929503e-05,-0.9788406408298427
2248,9,10,8,0.00016449345794701534,-0.9602853354146714
2249,9,10,9,-1.0,9999.0
2250,9,11,1,2.4701592087150205e-59,-1.185903064094866
2251,9,11,2,2.2375916951028705e-07,-1.057494119290917
2252,9,11,3,2.6279623628778536e-06,-1.038953805844408
2253,9,11,4,1.1254629983994527e-05,-1.0204181391818767
2254,9,11,5,3.0444855752555588e-05,-1.0029811181525863
2255,9,11,6,8.26383697680384e-05,-0.9796683067564858
2256,9,11,7,0.00014153889895486608,-0.9647186055984767
2257,9,11,8,0.0002047034970605371,-0.9533324387768742
2258,9,11,9,-1.0,9999.0
2259,9,12,1,1.216217850701357e-58,-1.1839898079545355
2260,9,12,2,3.7619817679035416e-07,-1.0542109853511412
2261,9,12,3,2.9278469555416144e-06,-1.037990766437429
2262,9,12,4,1.643178688087681e-05,-1.0140832662741484
2263,9,12,5,4.1233525637273084e-05,-0.9964575806335698
2264,9,12,6,0.00010454821632331635,-0.9733621559997621
2265,9,12,7,0.00022098482319408,-0.9504446173425426
2266,9,12,8,0.0005904467902382875,-0.9126783568696073
2267,9,12,9,-1.0,9999.0
2268,9,13,1,4.080766492262482e-58,-1.1828264271011593
2269,9,13,2,6.595836752052122e-07,-1.0501768786988848
2270,9,13,3,2.6915060216553385e-06,-1.0391973476541152
2271,9,13,4,1.7942970557498734e-05,-1.0126734345606085
2272,9,13,5,8.055870082205733e-05,-0.9799208320673841
2273,9,13,6,9.289930566569082e-05,-0.9768452335369747
2274,9,13,7,0.00029974973411657567,-0.9397270958646521
2275,9,13,8,0.0016088550171295508,-0.8632875480465526
2276,9,13,9,-1.0,9999.0
2277,9,14,1,1.1651135239958555e-57,-1.1816283703820856
2278,9,14,2,7.564730315341709e-07,-1.0492029750860685
2279,9,14,3,6.480679388097763e-06,-1.0278130841875184
2280,9,14,4,2.063636056448312e-05,-1.0102024446011753
2281,9,14,5,6.273268884840892e-05,-0.9865724018590158
2282,9,14,6,0.00020428098446419543,-0.9528296170434009
2283,9,14,7,0.0005032123898455074,-0.9194337150219403
2284,9,14,8,0.0028731548379638855,-0.8287463262563887
2285,9,14,9,-1.0,9999.0
2286,9,15,1,3.085227465090679e-57,-1.1805705272130465
2287,9,15,2,6.433340288009415e-07,-1.0508017463779165
2288,9,15,3,1.0089204208372098e-05,-1.0211560762555019
2289,9,15,4,2.54685138089278e-05,-1.0061855151660173
2290,9,15,5,8.028838998354599e-05,-0.98032601059445
2291,9,15,6,0.00015845197440023508,-0.9613568998971778
2292,9,15,7,0.0011926683332414854,-0.879185693453356
2293,9,15,8,0.005297226347946571,-0.7865250975769541
2294,9,15,9,-1.0,9999.0
2295,9,16,1,5.445804993926169e-57,-1.1799707831733435
2296,9,16,2,5.364399625031779e-07,-1.052355243792986
2297,9,16,3,1.5460087382343048e-05,-1.014068308499293
2298,9,16,4,4.781776492973644e-05,-0.9925169165580997
2299,9,16,5,0.00011289344936326518,-0.970900802828405
2300,9,16,6,0.0002416611352963709,-0.9474133450652001
2301,9,16,7,0.002083668845035794,-0.848397481236187
2302,9,16,8,0.004798661340251718,-0.7938358230366414
2303,9,16,9,-1.0,9999.0
2304,9,17,1,1.0618361832515318e-56,-1.1793279015102147
2305,9,17,2,1.1789518225836233e-06,-1.0456305676074291
2306,9,17,3,1.584537005534266e-05,-1.013762798764191
2307,9,17,4,7.187327170905163e-05,-0.9824550985629144
2308,9,17,5,7.160616953842595e-05,-0.9836372874680749
2309,9,17,6,0.0006037133309039135,-0.9113669225185594
2310,9,17,7,0.003761403584400348,-0.8107256766337564
2311,9,17,8,0.005750220571845159,-0.7804166826483236
2312,9,17,9,-1.0,9999.0
2313,9,18,1,1.8953844775554165e-56,-1.1785528178497062
2314,9,18,2,2.5490092199169066e-06,-1.0376854586372843
2315,9,18,3,2.143811858132966e-05,-1.008160269860157
2316,9,18,4,6.764843095327357e-05,-0.9841096966188464
2317,9,18,5,9.963345185992929e-05,-0.9748051923328127
2318,9,18,6,0.0012715096609113789,-0.8756078895580193
2319,9,18,7,0.003107543090956004,-0.823537393563023
2320,9,18,8,0.0060030807849695824,-0.777234733952825
2321,9,18,9,-1.0,9999.0
2322,9,19,1,3.906512366402536e-56,-1.1777435749388232
2323,9,19,2,3.4232661626771437e-06,-1.0342950746502633
2324,9,19,3,2.6582438857378396e-05,-1.0039788356370494
2325,9,19,4,6.308735880397611e-05,-0.9859595690541268
2326,9,19,5,0.00025168944706300655,-0.9454402310029165
2327,9,19,6,0.0018908255320347848,-0.8537180457418406
2328,9,19,7,0.0030355207859097443,-0.8251478718268112
2329,9,19,8,0.00635140663177593,-0.7729537240800908
2330,9,19,9,-1.0,9999.0
2331,9,20,1,1.0687530011875746e-55,-1.1766691340248756
2332,9,20,2,3.096309234143369e-06,-1.0356115704081414
2333,9,20,3,3.51162941374318e-05,-0.9981640927522333
2334,9,20,4,5.971939430283117e-05,-0.987356837033145
2335,9,20,5,0.0005123572166321729,-0.9179397071130356
2336,9,20,6,0.002273190628095421,-0.8428270759138975
2337,9,20,7,0.0037465296160545986,-0.8111528994500412
2338,9,20,8,0.006596216692716501,-0.7700297010865617
2339,9,20,9,-1.0,9999.0
2340,9,21,1,2.439572875111085e-55,-1.1758960615695666
2341,9,21,2,3.983653424770336e-06,-1.0325181966266634
2342,9,21,3,3.068326908258672e-05,-1.0012182094710143
2343,9,21,4,6.789195562979645e-05,-0.9841751266985037
2344,9,21,5,0.0006838242491415108,-0.9053591092423521
2345,9,21,6,0.0017190482134836432,-0.8592871690785263
2346,9,21,7,0.005088393814648052,-0.7894784152498708
2347,9,21,8,0.004178185709797405,-0.8040795699258643
2348,9,21,9,-1.0,9999.0
2349,9,22,1,5.224719390049533e-55,-1.1751293369790288
2350,9,22,2,4.1557752116051306e-06,-1.0320642195634961
2351,9,22,3,2.723518009107047e-05,-1.0037670021661897
2352,9,22,4,9.871934615673709e-05,-0.9741563191979182
2353,9,22,5,0.0006065997392707074,-0.9108323719820761
2354,9,22,6,0.001314536701412213,-0.8740385733596251
2355,9,22,7,0.00311867199507535,-0.8235563328070286
2356,9,22,8,0.003973198838915626,-0.8076374910081461
2357,9,22,9,-1.0,9999.0
2358,9,23,1,1.0355916847295903e-54,-1.1744368538758039
2359,9,23,2,3.990420218925171e-06,-1.0326465428071412
2360,9,23,3,2.2709909305333096e-05,-1.00746666643211
2361,9,23,4,0.00013592634967684987,-0.964827961279438
2362,9,23,5,0.00066970484924555,-0.906477931595795
2363,9,23,6,0.0014348626543785887,-0.8694275200961092
2364,9,23,7,0.003117348470710651,-0.8236773538550931
2365,9,23,8,0.005782170073682902,-0.7804078636168424
2366,9,23,9,-1.0,9999.0
2367,9,24,1,1.434617734450233e-54,-1.1741466821318505
2368,9,24,2,5.013423008340949e-06,-1.0296937224543723
2369,9,24,3,2.3743520040242117e-05,-1.0066297035652565
2370,9,24,4,0.00011519679245814136,-0.9698420794734984
2371,9,24,5,0.00047239415015910434,-0.9215232895953973
2372,9,24,6,0.0019138672868451911,-0.8533206801304266
2373,9,24,7,0.003349230954625709,-0.8189655024928313
2374,9,24,8,0.007450802266258299,-0.7607693197647218
2375,9,24,9,-1.0,9999.0
2376,9,25,1,1.957043713266157e-54,-1.1738154904623281
2377,9,25,2,3.101165326157448e-06,-1.035970513960193
2378,9,25,3,1.7776824227313402e-05,-1.012312201207114
2379,9,25,4,9.556300430559813e-05,-0.9752090309661998
2380,9,25,5,0.000429895014732466,-0.9253590110208598
2381,9,25,6,0.0019432346404225386,-0.8524674965054161
2382,9,25,7,0.0028042299862553934,-0.830895028565297
2383,9,25,8,0.010062344138149909,-0.7355652718617536
2384,9,25,9,-1.0,9999.0
2385,9,26,1,2.0485039122743574e-54,-1.1737455385186448
2386,9,26,2,4.43406290533307e-06,-1.0314776883673737
2387,9,26,3,2.4812083111852906e-05,-1.0058798443984955
2388,9,26,4,0.00011973304445500765,-0.9687846665864265
2389,9,26,5,0.0005673627700962128,-0.9137638882879798
2390,9,26,6,0.0018829540015344638,-0.8545849429609982
2391,9,26,7,0.004702576311222301,-0.7957412808163065
2392,9,26,8,0.012030306814927538,-0.719726648054635
2393,9,26,9,-1.0,9999.0
2394,9,27,1,2.1372780555627295e-54,-1.1737677183430015
2395,9,27,2,4.661903449541786e-06,-1.0308281940374509
2396,9,27,3,2.7101209742138747e-05,-1.0041197918306788
2397,9,27,4,0.00015917204876081427,-0.9600874975168051
2398,9,27,5,0.000783878804708422,-0.8994607454728433
2399,9,27,6,0.0015773365955321203,-0.8646653198575365
2400,9,27,7,0.00346320259553325,-0.8170869696606594
2401,9,27,8,0.016631699113311766,-0.6891336735458868
2402,9,27,9,-1.0,9999.0
2403,9,28,1,2.512807663964175e-54,-1.1735261852115362
2404,9,28,2,5.0393439037347484e-06,-1.029841391616416
2405,9,28,3,3.357706205311688e-05,-0.9995780663469757
2406,9,28,4,0.00010945215137978457,-0.9717219721701764
2407,9,28,5,0.0009150249015730348,-0.8920800513770357
2408,9,28,6,0.0024414932082526906,-0.839106171092884
2409,9,28,7,0.003809667588490373,-0.8106623025574841
2410,9,28,8,0.014908799647508682,-0.6997479530621741
2411,9,28,9,-1.0,9999.0
2412,9,29,1,3.7674329512835626e-54,-1.1731604307542103
2413,9,29,2,5.6629808485211055e-06,-1.0282539424549513
2414,9,29,3,3.58801337471422e-05,-0.9983563954198206
2415,9,29,4,0.00010994013676882173,-0.9715981676578791
2416,9,29,5,0.0009924513117486992,-0.888125759221042
2417,9,29,6,0.0029332350351332567,-0.8275810767674971
2418,9,29,7,0.004117498053071399,-0.805280002955316
2419,9,29,8,0.02374066100936017,-0.6525952908243198
2420,9,29,9,-1.0,9999.0
2421,9,30,1,3.941222578431237e-54,-1.1731127004183006
2422,9,30,2,4.579403188973309e-06,-1.0313136447585198
2423,9,30,3,4.3308892537846304e-05,-0.9941619133295905
2424,9,30,4,0.00017227841029685695,-0.9578066081840835
2425,9,30,5,0.0011206891246609632,-0.8821184040877338
2426,9,30,6,0.002911061885507273,-0.8281188706150537
2427,9,30,7,0.00527445233467708,-0.7873896259538912
2428,9,30,8,0.01402647958844977,-0.7055751115843794
2429,9,30,9,-1.0,9999.0
2430,10,1,1,-1.0,9999.0
2431,10,1,2,-1.0,9999.0
2432,10,1,3,-1.0,9999.0
2433,10,1,4,-1.0,9999.0
2434,10,1,5,-1.0,9999.0
2435,10,1,6,-1.0,9999.0
2436,10,1,7,-1.0,9999.0
2437,10,1,8,-1.0,9999.0
2438,10,1,9,-1.0,9999.0
2439,10,2,1,-1.0,9999.0
2440,10,2,2,-1.0,9999.0
2441,10,2,3,-1.0,9999.0
2442,10,2,4,-1.0,9999.0
2443,10,2,5,-1.0,9999.0
2444,10,2,6,-1.0,9999.0
2445,10,2,7,-1.0,9999.0
2446,10,2,8,-1.0,9999.0
2447,10,2,9,-1.0,9999.0
2448,10,3,1,-1.0,9999.0
2449,10,3,2,-1.0,9999.0
2450,10,3,3,-1.0,9999.0
2451,10,3,4,-1.0,9999.0
2452,10,3,5,-1.0,9999.0
2453,10,3,6,-1.0,9999.0
2454,10,3,7,-1.0,9999.0
2455,10,3,8,-1.0,9999.0
2456,10,3,9,-1.0,9999.0
2457,10,4,1,-1.0,9999.0
2458,10,4,2,-1.0,9999.0
2459,10,4,3,-1.0,9999.0
2460,10,4,4,-1.0,9999.0
2461,10,4,5,-1.0,9999.0
2462,10,4,6,-1.0,9999.0
2463,10,4,7,-1.0,9999.0
2464,10,4,8,-1.0,9999.0
2465,10,4,9,-1.0,9999.0
2466,10,5,1,-1.0,9999.0
2467,10,5,2,-1.0,9999.0
2468,10,5,3,-1.0,9999.0
2469,10,5,4,-1.0,9999.0
2470,10,5,5,-1.0,9999.0
2471,10,5,6,-1.0,9999.0
2472,10,5,7,-1.0,9999.0
2473,10,5,8,-1.0,9999.0
2474,10,5,9,-1.0,9999.0
2475,10,6,1,-1.0,9999.0
2476,10,6,2,-1.0,9999.0
2477,10,6,3,-1.0,9999.0
2478,10,6,4,-1.0,9999.0
2479,10,6,5,-1.0,9999.0
2480,10,6,6,-1.0,9999.0
2481,10,6,7,-1.0,9999.0
2482,10,6,8,-1.0,9999.0
2483,10,6,9,-1.0,9999.0
2484,10,7,1,-1.0,9999.0
2485,10,7,2,-1.0,9999.0
2486,10,7,3,-1.0,9999.0
2487,10,7,4,-1.0,9999.0
2488,10,7,5,-1.0,9999.0
2489,10,7,6,-1.0,9999.0
2490,10,7,7,-1.0,9999.0
2491,10,7,8,-1.0,9999.0
2492,10,7,9,-1.0,9999.0
2493,10,8,1,-1.0,9999.0
2494,10,8,2,-1.0,9999.0
2495,10,8,3,-1.0,9999.0
2496,10,8,4,-1.0,9999.0
2497,10,8,5,-1.0,9999.0
2498,10,8,6,-1.0,9999.0
2499,10,8,7,-1.0,9999.0
2500,10,8,8,-1.0,9999.0
2501,10,8,9,-1.0,9999.0
